Date,Open,High,Low,Close,Adj Close,Volume
2004-09-27,9180.0,9180.0,9180.0,9180.0,6655.80517578125,0
2004-09-28,9180.0,9180.0,9180.0,9180.0,6655.80517578125,0
2004-09-29,9180.0,9180.0,9180.0,9180.0,6655.80517578125,0
2004-09-30,9060.0,9180.0,9060.0,9160.0,6641.302734375,26600000
2004-10-01,9160.0,9270.0,9120.0,9220.0,6684.802734375,26530000
2004-10-04,9420.0,9800.0,9420.0,9800.0,7105.32666015625,31830000
2004-10-05,9860.0,9860.0,9680.0,9760.0,7076.32177734375,23165000
2004-10-06,9790.0,10020.0,9700.0,9890.0,7170.57666015625,36150000
2004-10-07,9820.0,9890.0,9640.0,9760.0,7076.32177734375,18145000
2004-10-08,9660.0,9750.0,9490.0,9530.0,6909.564453125,41800000
2004-10-11,9410.0,9450.0,9310.0,9330.0,6764.55712890625,38415000
2004-10-12,9280.0,9280.0,8920.0,8920.0,6467.2958984375,53085000
2004-10-13,8940.0,9020.0,8930.0,8980.0,6510.7978515625,36390000
2004-10-14,8960.0,8960.0,8740.0,8880.0,6438.29541015625,50850000
2004-10-15,8820.0,8930.0,8730.0,8740.0,6336.78759765625,64695000
2004-10-18,8640.0,8720.0,8560.0,8650.0,6271.537109375,37125000
2004-10-19,8800.0,8870.0,8720.0,8770.0,6358.54052734375,26410000
2004-10-20,8620.0,8780.0,8550.0,8570.0,6213.533203125,24915000
2004-10-21,8570.0,8720.0,8550.0,8580.0,6220.7841796875,29165000
2004-10-22,8700.0,8830.0,8680.0,8750.0,6344.0400390625,23290000
2004-10-25,8660.0,8660.0,8490.0,8560.0,6206.2822265625,31530000
2004-10-26,8590.0,8670.0,8580.0,8600.0,6235.28515625,13740000
2004-10-27,8670.0,8700.0,8490.0,8580.0,6220.7841796875,26595000
2004-10-28,8820.0,8850.0,8680.0,8790.0,6373.04150390625,22675000
2004-10-29,8760.0,8800.0,8650.0,8790.0,6373.04150390625,26760000
2004-11-01,8750.0,8820.0,8660.0,8790.0,6373.04150390625,11390000
2004-11-02,8720.0,8860.0,8720.0,8800.0,6380.291015625,16450000
2004-11-03,8840.0,9100.0,8820.0,9100.0,6597.80322265625,25215000
2004-11-04,9120.0,9130.0,8960.0,8960.0,6496.294921875,30080000
2004-11-05,9040.0,9080.0,8990.0,9050.0,6561.55029296875,32055000
2004-11-08,9170.0,9170.0,8800.0,8800.0,6380.291015625,21140000
2004-11-09,8690.0,8750.0,8600.0,8620.0,6249.78662109375,26775000
2004-11-10,8640.0,8780.0,8640.0,8780.0,6365.7900390625,18300000
2004-11-11,8780.0,8860.0,8710.0,8740.0,6336.78759765625,30540000
2004-11-12,8980.0,9020.0,8870.0,8970.0,6503.54638671875,22700000
2004-11-15,9060.0,9200.0,9050.0,9130.0,6619.5517578125,19030000
2004-11-16,9180.0,9200.0,9100.0,9110.0,6605.05224609375,24750000
2004-11-17,9120.0,9250.0,9110.0,9230.0,6692.05419921875,21975000
2004-11-18,9300.0,9390.0,9200.0,9270.0,6721.0576171875,29425000
2004-11-19,9200.0,9320.0,8990.0,9080.0,6583.298828125,22255000
2004-11-22,8840.0,8910.0,8730.0,8800.0,6380.291015625,34575000
2004-11-23,8900.0,8910.0,8760.0,8820.0,6394.7919921875,23210000
2004-11-24,8760.0,8840.0,8680.0,8790.0,6373.04150390625,23150000
2004-11-25,8800.0,8890.0,8760.0,8820.0,6394.7919921875,22185000
2004-11-26,8770.0,8920.0,8630.0,8660.0,6278.7861328125,26750000
2004-11-29,8580.0,8620.0,8470.0,8520.0,6177.28173828125,31270000
2004-11-30,8540.0,8700.0,8510.0,8690.0,6300.53662109375,30700000
2004-12-01,8570.0,8610.0,8490.0,8580.0,6220.7841796875,21670000
2004-12-02,8720.0,8760.0,8540.0,8570.0,6213.533203125,25995000
2004-12-03,8660.0,8680.0,8460.0,8520.0,6177.28173828125,34600000
2004-12-06,8500.0,8500.0,8360.0,8360.0,6061.2763671875,19665000
2004-12-07,8290.0,8370.0,8210.0,8220.0,5959.7724609375,26775000
2004-12-08,8110.0,8390.0,8060.0,8390.0,6083.02734375,27215000
2004-12-09,8340.0,8410.0,8200.0,8260.0,5988.77490234375,40085000
2004-12-10,8220.0,8240.0,8090.0,8120.0,5887.26953125,25880000
2004-12-13,8000.0,8070.0,7980.0,8040.0,5829.265625,24525000
2004-12-14,8040.0,8270.0,8040.0,8250.0,5981.52099609375,27680000
2004-12-15,8360.0,8570.0,8360.0,8570.0,6213.533203125,33480000
2004-12-16,8670.0,8880.0,8640.0,8800.0,6380.291015625,43090000
2004-12-17,8820.0,8890.0,8710.0,8880.0,6438.29541015625,22510000
2004-12-20,8740.0,8920.0,8740.0,8900.0,6452.79296875,17350000
2004-12-21,8920.0,8940.0,8800.0,8920.0,6467.2958984375,14980000
2004-12-22,8970.0,8990.0,8840.0,8850.0,6416.54248046875,15735000
2004-12-23,8900.0,8920.0,8640.0,8690.0,6300.53662109375,15875000
2004-12-24,8690.0,8700.0,8600.0,8660.0,6278.7861328125,15915000
2004-12-27,8660.0,8750.0,8630.0,8750.0,6344.0400390625,11770000
2004-12-28,8720.0,8760.0,8630.0,8720.0,6322.287109375,13635000
2004-12-29,8680.0,8890.0,8670.0,8890.0,6445.5419921875,17105000
2004-12-30,8860.0,9020.0,8860.0,9010.0,6532.55078125,17265000
2004-12-31,9010.0,9010.0,9010.0,9010.0,6532.55078125,0
2005-01-03,9050.0,9060.0,8920.0,9020.0,6539.7998046875,10925000
2005-01-04,9000.0,9020.0,8920.0,8940.0,6481.794921875,14015000
2005-01-05,8800.0,8860.0,8730.0,8860.0,6423.79150390625,23365000
2005-01-06,8780.0,8910.0,8700.0,8700.0,6307.78857421875,17150000
2005-01-07,8820.0,8830.0,8710.0,8810.0,6387.541015625,13615000
2005-01-10,8840.0,8840.0,8750.0,8760.0,6351.28857421875,12505000
2005-01-11,8760.0,8840.0,8670.0,8840.0,6409.29296875,27855000
2005-01-12,8870.0,8880.0,8800.0,8840.0,6409.29296875,14720000
2005-01-13,8840.0,8940.0,8820.0,8880.0,6438.29541015625,23695000
2005-01-14,8800.0,9480.0,8790.0,9430.0,6837.06201171875,71900000
2005-01-17,9800.0,9890.0,9650.0,9850.0,7141.57421875,61795000
2005-01-18,9800.0,9810.0,9690.0,9720.0,7047.322265625,30240000
2005-01-19,9720.0,9770.0,9580.0,9600.0,6960.31689453125,22850000
2005-01-20,9600.0,9700.0,9510.0,9600.0,6960.31689453125,19270000
2005-01-21,9500.0,9720.0,9500.0,9720.0,7047.322265625,15030000
2005-01-24,9650.0,9760.0,9550.0,9760.0,7076.32177734375,19070000
2005-01-25,9600.0,9700.0,9580.0,9670.0,7011.0693359375,18165000
2005-01-26,9700.0,9870.0,9690.0,9810.0,7112.57373046875,24885000
2005-01-27,9900.0,9900.0,9810.0,9840.0,7134.32421875,19990000
2005-01-28,9830.0,9830.0,9600.0,9780.0,7090.822265625,14220000
2005-01-31,9760.0,9900.0,9680.0,9900.0,7177.82470703125,16465000
2005-02-01,9900.0,9970.0,9830.0,9830.0,7127.07470703125,21855000
2005-02-02,9830.0,9880.0,9730.0,9810.0,7112.57373046875,19750000
2005-02-03,9720.0,9940.0,9720.0,9920.0,7192.32568359375,17445000
2005-02-04,9880.0,9970.0,9860.0,9910.0,7185.07861328125,12855000
2005-02-07,10120.0,10240.0,10060.0,10200.0,7395.33642578125,33935000
2005-02-08,10200.0,10200.0,10200.0,10200.0,7395.33642578125,0
2005-02-09,10200.0,10200.0,10200.0,10200.0,7395.33642578125,0
2005-02-10,10200.0,10200.0,10200.0,10200.0,7395.33642578125,0
2005-02-11,10100.0,10180.0,10020.0,10120.0,7337.33154296875,25885000
2005-02-14,10260.0,10440.0,10200.0,10340.0,7496.83984375,28265000
2005-02-15,10400.0,10420.0,10220.0,10380.0,7525.84375,26745000
2005-02-16,10440.0,10620.0,10360.0,10400.0,7540.34619140625,24010000
2005-02-17,10340.0,10440.0,10300.0,10340.0,7496.83984375,17510000
2005-02-18,10360.0,10540.0,10280.0,10540.0,7641.8486328125,18355000
2005-02-21,10600.0,10640.0,10480.0,10560.0,7656.3505859375,23430000
2005-02-22,10560.0,10580.0,10360.0,10440.0,7569.3447265625,17855000
2005-02-23,10280.0,10320.0,10180.0,10220.0,7409.83935546875,19745000
2005-02-24,10200.0,10400.0,10140.0,10380.0,7525.84375,20985000
2005-02-25,10480.0,10580.0,10420.0,10440.0,7569.3447265625,20880000
2005-02-28,10600.0,10620.0,10420.0,10540.0,7641.8486328125,27705000
2005-03-01,10540.0,10540.0,10540.0,10540.0,7641.8486328125,0
2005-03-02,10500.0,10560.0,10340.0,10340.0,7496.83984375,27425000
2005-03-03,10300.0,10520.0,10240.0,10380.0,7525.84375,30335000
2005-03-04,10340.0,10340.0,10160.0,10200.0,7395.33642578125,24410000
2005-03-07,10300.0,10300.0,10000.0,10140.0,7351.83251953125,29515000
2005-03-08,10140.0,10160.0,10000.0,10040.0,7279.33203125,26380000
2005-03-09,9980.0,10000.0,9830.0,10000.0,7250.33154296875,24890000
2005-03-10,10060.0,10160.0,9990.0,9990.0,7243.0791015625,31630000
2005-03-11,10140.0,10380.0,10080.0,10380.0,7525.84375,32010000
2005-03-14,10260.0,10320.0,10160.0,10200.0,7395.33642578125,20845000
2005-03-15,10240.0,10280.0,9980.0,10040.0,7279.33203125,25030000
2005-03-16,9980.0,10080.0,9910.0,10060.0,7293.83349609375,18545000
2005-03-17,9860.0,9970.0,9840.0,9920.0,7192.32568359375,20875000
2005-03-18,9860.0,9960.0,9860.0,9900.0,7177.82470703125,12750000
2005-03-21,9830.0,9980.0,9800.0,9840.0,7134.32421875,16770000
2005-03-22,9860.0,10020.0,9790.0,9920.0,7192.32568359375,15795000
2005-03-23,9860.0,9990.0,9830.0,9970.0,7228.57763671875,15920000
2005-03-24,10020.0,10120.0,9950.0,10060.0,7293.83349609375,20100000
2005-03-25,10100.0,10120.0,10000.0,10100.0,7322.8359375,10875000
2005-03-28,10200.0,10220.0,10140.0,10200.0,7395.33642578125,8980000
2005-03-29,10200.0,10220.0,10000.0,10040.0,7279.33203125,16855000
2005-03-30,9880.0,9990.0,9880.0,9960.0,7221.32861328125,18145000
2005-03-31,10120.0,10140.0,10020.0,10040.0,7279.33203125,17335000
2005-04-01,10040.0,10320.0,10000.0,10240.0,7424.337890625,22655000
2005-04-04,10240.0,10340.0,10200.0,10340.0,7496.83984375,17215000
2005-04-05,10340.0,10340.0,10340.0,10340.0,7496.83984375,0
2005-04-06,10360.0,10400.0,10200.0,10360.0,7511.3427734375,20505000
2005-04-07,10360.0,10400.0,10300.0,10360.0,7511.3427734375,17855000
2005-04-08,10480.0,10500.0,10400.0,10440.0,7569.3447265625,13945000
2005-04-11,10440.0,10440.0,10320.0,10340.0,7496.83984375,9565000
2005-04-12,10320.0,10400.0,10260.0,10400.0,7540.34619140625,10385000
2005-04-13,10360.0,10400.0,10320.0,10360.0,7511.3427734375,10675000
2005-04-14,10260.0,10280.0,10040.0,10040.0,7279.33203125,33175000
2005-04-15,10000.0,10040.0,9780.0,9830.0,7127.07470703125,43345000
2005-04-18,9470.0,9630.0,9440.0,9520.0,6902.31298828125,43245000
2005-04-19,9540.0,9600.0,9480.0,9480.0,6873.31494140625,30145000
2005-04-20,9570.0,9660.0,9380.0,9400.0,6815.310546875,32885000
2005-04-21,9240.0,9400.0,9150.0,9320.0,6757.31103515625,29320000
2005-04-22,9500.0,9520.0,9340.0,9340.0,6771.80859375,16725000
2005-04-25,9240.0,9490.0,9240.0,9490.0,6880.56298828125,16435000
2005-04-26,9490.0,9490.0,9420.0,9420.0,6829.8095703125,9375000
2005-04-27,9260.0,9340.0,9220.0,9280.0,6728.3056640625,20590000
2005-04-28,9260.0,9270.0,9140.0,9200.0,6670.30419921875,19700000
2005-04-29,9040.0,9130.0,8990.0,9040.0,6554.2978515625,29275000
2005-05-02,9120.0,9160.0,9000.0,9110.0,6605.05224609375,11845000
2005-05-03,9100.0,9230.0,9050.0,9100.0,6597.80322265625,13870000
2005-05-04,9100.0,9340.0,9100.0,9290.0,6735.556640625,17315000
2005-05-05,9290.0,9290.0,9290.0,9290.0,6735.556640625,0
2005-05-06,9330.0,9510.0,9330.0,9480.0,6873.31494140625,24680000
2005-05-09,9500.0,9550.0,9410.0,9500.0,6887.81689453125,20035000
2005-05-10,9560.0,9590.0,9510.0,9540.0,6916.814453125,10675000
2005-05-11,9500.0,9510.0,9430.0,9440.0,6844.3125,17300000
2005-05-12,9480.0,9600.0,9480.0,9500.0,6887.81689453125,20860000
2005-05-13,9500.0,9700.0,9440.0,9630.0,6982.068359375,20545000
2005-05-16,9700.0,9800.0,9680.0,9760.0,7076.32177734375,17350000
2005-05-17,9800.0,9860.0,9670.0,9790.0,7098.072265625,18175000
2005-05-18,9890.0,9900.0,9780.0,9790.0,7098.072265625,17095000
2005-05-19,9860.0,10020.0,9850.0,9970.0,7228.57763671875,25435000
2005-05-20,9990.0,10040.0,9900.0,9970.0,7228.57763671875,11685000
2005-05-23,9920.0,9970.0,9890.0,9960.0,7221.32861328125,8045000
2005-05-24,9930.0,9970.0,9860.0,9900.0,7177.82470703125,12750000
2005-05-25,9870.0,9930.0,9670.0,9690.0,7025.56982421875,21315000
2005-05-26,9630.0,9700.0,9590.0,9640.0,6989.31884765625,13895000
2005-05-27,9800.0,9860.0,9730.0,9800.0,7105.32666015625,18775000
2005-05-30,9800.0,9880.0,9800.0,9870.0,7156.0751953125,11435000
2005-05-31,9850.0,9880.0,9730.0,9780.0,7090.822265625,22275000
2005-06-01,9670.0,9790.0,9660.0,9780.0,7090.822265625,16545000
2005-06-02,9900.0,9910.0,9750.0,9750.0,7069.0712890625,18320000
2005-06-03,9760.0,9830.0,9710.0,9760.0,7076.32177734375,17675000
2005-06-06,9760.0,9760.0,9760.0,9760.0,7076.32177734375,0
2005-06-07,9680.0,9700.0,9600.0,9610.0,6967.568359375,24125000
2005-06-08,9560.0,9620.0,9500.0,9550.0,6924.06640625,26785000
2005-06-09,9510.0,9600.0,9430.0,9600.0,6960.31689453125,37520000
2005-06-10,9600.0,9890.0,9540.0,9830.0,7127.07470703125,40645000
2005-06-13,9830.0,9990.0,9830.0,9960.0,7221.32861328125,22765000
2005-06-14,9960.0,10020.0,9880.0,9930.0,7199.57666015625,19495000
2005-06-15,9930.0,10000.0,9890.0,10000.0,7250.33154296875,22460000
2005-06-16,10000.0,10040.0,9940.0,9970.0,7228.57763671875,18395000
2005-06-17,9980.0,9990.0,9830.0,9870.0,7156.0751953125,23945000
2005-06-20,9870.0,9880.0,9790.0,9810.0,7112.57373046875,16605000
2005-06-21,9810.0,9830.0,9720.0,9760.0,7076.32177734375,20260000
2005-06-22,9760.0,9880.0,9740.0,9860.0,7148.8251953125,19650000
2005-06-23,9860.0,9980.0,9840.0,9960.0,7221.32861328125,25990000
2005-06-24,9920.0,9920.0,9780.0,9820.0,7119.822265625,21780000
2005-06-27,9780.0,9780.0,9660.0,9770.0,7083.57275390625,28050000
2005-06-28,9770.0,9810.0,9710.0,9790.0,7098.072265625,18530000
2005-06-29,9800.0,9850.0,9760.0,9800.0,7105.32666015625,19185000
2005-06-30,9800.0,9960.0,9800.0,9880.0,7163.3291015625,19835000
2005-07-01,9880.0,10020.0,9860.0,10020.0,7264.833984375,26555000
2005-07-04,10100.0,10180.0,10020.0,10060.0,7293.83349609375,15655000
2005-07-05,10080.0,10140.0,10000.0,10040.0,7279.33203125,9300000
2005-07-06,10060.0,10140.0,10060.0,10080.0,7308.33447265625,13455000
2005-07-07,10080.0,10380.0,10080.0,10320.0,7482.34228515625,31910000
2005-07-08,10340.0,10440.0,10320.0,10320.0,7482.34228515625,19665000
2005-07-11,10500.0,10700.0,10500.0,10660.0,7728.8525390625,34585000
2005-07-12,10800.0,10960.0,10740.0,10820.0,7844.8544921875,46835000
2005-07-13,10860.0,10940.0,10780.0,10940.0,7931.8603515625,25465000
2005-07-14,10980.0,11020.0,10940.0,10940.0,7931.8603515625,28885000
2005-07-15,10960.0,11000.0,10780.0,10840.0,7859.35986328125,26105000
2005-07-18,10860.0,11040.0,10820.0,10980.0,7960.8623046875,21220000
2005-07-19,11000.0,11240.0,10980.0,11220.0,8134.87060546875,33785000
2005-07-20,11240.0,11340.0,11100.0,11160.0,8091.3701171875,30025000
2005-07-21,11300.0,11360.0,11160.0,11260.0,8163.8720703125,26780000
2005-07-22,11180.0,11200.0,10920.0,11040.0,8004.365234375,27575000
2005-07-25,11040.0,11140.0,11040.0,11100.0,8047.86865234375,18455000
2005-07-26,11120.0,11160.0,10940.0,11020.0,7989.86669921875,20630000
2005-07-27,11040.0,11180.0,10960.0,11020.0,7989.86669921875,18430000
2005-07-28,11040.0,11320.0,11040.0,11200.0,8120.3720703125,23655000
2005-07-29,11320.0,11320.0,11200.0,11300.0,8192.875,17875000
2005-08-01,11320.0,11380.0,11220.0,11380.0,8250.8779296875,16470000
2005-08-02,11400.0,11420.0,11240.0,11360.0,8236.375,14250000
2005-08-03,11500.0,11540.0,11360.0,11360.0,8236.375,23635000
2005-08-04,11360.0,11380.0,11200.0,11320.0,8207.3720703125,18370000
2005-08-05,11220.0,11220.0,10960.0,11060.0,8018.86474609375,30100000
2005-08-08,11040.0,11040.0,10860.0,11020.0,7989.86669921875,18285000
2005-08-09,11020.0,11060.0,10900.0,11000.0,7975.36474609375,20325000
2005-08-10,11100.0,11240.0,11060.0,11100.0,8047.86865234375,16480000
2005-08-11,11100.0,11400.0,11100.0,11340.0,8221.873046875,19885000
2005-08-12,11380.0,11580.0,11380.0,11560.0,8381.3798828125,24480000
2005-08-15,11560.0,11560.0,11560.0,11560.0,8381.3798828125,0
2005-08-16,11560.0,11640.0,11380.0,11440.0,8294.3759765625,26040000
2005-08-17,11320.0,11440.0,11200.0,11440.0,8294.3759765625,20420000
2005-08-18,11440.0,11460.0,11060.0,11100.0,8047.86865234375,33515000
2005-08-19,11100.0,11120.0,10980.0,11060.0,8018.86474609375,20935000
2005-08-22,11060.0,11400.0,11060.0,11260.0,8163.8720703125,19550000
2005-08-23,11280.0,11380.0,11200.0,11240.0,8149.3740234375,18770000
2005-08-24,11240.0,11260.0,10980.0,11120.0,8062.3662109375,23985000
2005-08-25,11060.0,11100.0,10880.0,11040.0,8004.365234375,24360000
2005-08-26,11040.0,11120.0,10980.0,10980.0,7960.8623046875,18915000
2005-08-29,10840.0,10840.0,10720.0,10800.0,7830.35791015625,18275000
2005-08-30,10880.0,10960.0,10660.0,10820.0,7844.8544921875,14915000
2005-08-31,10680.0,10920.0,10680.0,10880.0,7888.3583984375,12205000
2005-09-01,10980.0,11040.0,10940.0,10980.0,7960.8623046875,11970000
2005-09-02,10980.0,11140.0,10960.0,11080.0,8033.365234375,12190000
2005-09-05,11160.0,11260.0,11100.0,11220.0,8134.87060546875,10920000
2005-09-06,11260.0,11520.0,11260.0,11380.0,8250.8779296875,19050000
2005-09-07,11520.0,11640.0,11520.0,11580.0,8395.8828125,17565000
2005-09-08,11700.0,11860.0,11600.0,11740.0,8511.888671875,34625000
2005-09-09,11700.0,11820.0,11660.0,11780.0,8540.8896484375,13105000
2005-09-12,11880.0,12000.0,11780.0,11780.0,8540.8896484375,20070000
2005-09-13,11800.0,12200.0,11780.0,12120.0,8787.400390625,34885000
2005-09-14,12100.0,12300.0,12040.0,12260.0,8888.9033203125,25585000
2005-09-15,12100.0,12380.0,12080.0,12140.0,8801.900390625,29035000
2005-09-16,12080.0,12120.0,11760.0,11860.0,8598.8935546875,30625000
2005-09-19,11860.0,11860.0,11860.0,11860.0,8598.8935546875,0
2005-09-20,12000.0,12060.0,11840.0,11860.0,8598.8935546875,28045000
2005-09-21,11920.0,12120.0,11900.0,12020.0,8714.8974609375,19085000
2005-09-22,11860.0,12000.0,11840.0,12000.0,8700.3974609375,16000000
2005-09-23,11840.0,11980.0,11660.0,11700.0,8482.88671875,18675000
2005-09-26,11720.0,12000.0,11720.0,11940.0,8656.892578125,21895000
2005-09-27,11960.0,11980.0,11800.0,11860.0,8598.8935546875,15910000
2005-09-28,11800.0,12000.0,11740.0,11960.0,8671.3955078125,13505000
2005-09-29,11880.0,11980.0,11800.0,11860.0,8598.8935546875,18509700
2005-09-30,11880.0,12000.0,11760.0,11760.0,8526.388671875,21192950
2005-10-03,11760.0,11760.0,11760.0,11760.0,8526.388671875,0
2005-10-04,11800.0,12140.0,11800.0,12060.0,8743.900390625,26986050
2005-10-05,12080.0,12280.0,11960.0,12020.0,8714.8974609375,21874300
2005-10-06,11900.0,11900.0,11700.0,11740.0,8511.888671875,20716650
2005-10-07,11560.0,11760.0,11520.0,11660.0,8453.88671875,25602800
2005-10-10,11680.0,11940.0,11660.0,11860.0,8598.8935546875,15080150
2005-10-11,11760.0,11980.0,11740.0,11960.0,8671.3955078125,10695550
2005-10-12,11860.0,11880.0,11540.0,11560.0,8381.3798828125,26597200
2005-10-13,11420.0,11480.0,11160.0,11300.0,8192.875,36035800
2005-10-14,11300.0,11440.0,11200.0,11300.0,8192.875,31305500
2005-10-17,11200.0,11380.0,11200.0,11260.0,8163.8720703125,17525000
2005-10-18,11280.0,11380.0,11260.0,11320.0,8207.3720703125,17588650
2005-10-19,11200.0,11220.0,11000.0,11040.0,8004.365234375,18547750
2005-10-20,11200.0,11220.0,11040.0,11120.0,8062.3662109375,17849800
2005-10-21,11000.0,11320.0,10980.0,11280.0,8178.37255859375,20033250
2005-10-24,11320.0,11420.0,11220.0,11320.0,8207.3720703125,16487150
2005-10-25,11440.0,11560.0,11280.0,11300.0,8192.875,18269150
2005-10-26,11240.0,11320.0,11180.0,11260.0,8163.8720703125,15002350
2005-10-27,11260.0,11360.0,11120.0,11160.0,8091.3701171875,19331000
2005-10-28,10980.0,11020.0,10900.0,10920.0,7917.35791015625,21614800
2005-10-31,10980.0,11100.0,10960.0,11060.0,8018.86474609375,19203500
2005-11-01,11200.0,11360.0,11180.0,11300.0,8192.875,29155950
2005-11-02,11280.0,11600.0,11280.0,11500.0,8337.8779296875,15716000
2005-11-03,11760.0,11840.0,11700.0,11740.0,8511.888671875,22394000
2005-11-04,11940.0,12000.0,11860.0,11980.0,8685.89453125,24807150
2005-11-07,12040.0,12060.0,11820.0,11960.0,8671.3955078125,12834600
2005-11-08,12000.0,12060.0,11940.0,12040.0,8729.3984375,12065550
2005-11-09,12020.0,12140.0,11920.0,12000.0,8700.3974609375,14940450
2005-11-10,12020.0,12140.0,11980.0,12100.0,8772.9013671875,17080450
2005-11-11,12340.0,12480.0,12280.0,12360.0,8961.408203125,29524650
2005-11-14,12420.0,12580.0,12320.0,12520.0,9077.4140625,20931600
2005-11-15,12520.0,12580.0,12220.0,12400.0,8990.4111328125,14063750
2005-11-16,12320.0,12600.0,12320.0,12600.0,9135.4150390625,14038850
2005-11-17,12540.0,12560.0,12380.0,12480.0,9048.4130859375,12542600
2005-11-18,12500.0,12600.0,12380.0,12520.0,9077.4140625,14163300
2005-11-21,12640.0,12640.0,12240.0,12360.0,8961.408203125,24063600
2005-11-22,12220.0,12240.0,11740.0,11840.0,8584.3896484375,45564250
2005-11-23,12000.0,12260.0,11980.0,12140.0,8801.900390625,42389900
2005-11-24,12360.0,12360.0,12100.0,12160.0,8816.40234375,15155400
2005-11-25,12160.0,12220.0,11920.0,12000.0,8700.3974609375,15658550
2005-11-28,12000.0,12060.0,11920.0,12020.0,8714.8974609375,9434350
2005-11-29,11960.0,12040.0,11760.0,11880.0,8613.3916015625,17159050
2005-11-30,11860.0,12080.0,11860.0,12000.0,8700.3974609375,17308450
2005-12-01,11920.0,12160.0,11900.0,12100.0,8772.9013671875,19357700
2005-12-02,12400.0,12460.0,12280.0,12340.0,8946.908203125,19342900
2005-12-05,12440.0,12500.0,12360.0,12460.0,9033.9111328125,12418300
2005-12-06,12380.0,12620.0,12340.0,12600.0,9135.4150390625,21114200
2005-12-07,12600.0,12900.0,12480.0,12780.0,9265.9228515625,26531300
2005-12-08,12700.0,12800.0,12520.0,12640.0,9164.41796875,26904650
2005-12-09,12560.0,12620.0,12260.0,12420.0,9004.908203125,23027250
2005-12-12,12440.0,12560.0,12340.0,12360.0,8961.408203125,18588950
2005-12-13,12420.0,12460.0,12260.0,12400.0,8990.4111328125,16596150
2005-12-14,12440.0,12540.0,12160.0,12220.0,8859.9052734375,26300350
2005-12-15,12180.0,12320.0,12020.0,12180.0,8830.9033203125,18607050
2005-12-16,12120.0,12120.0,11860.0,12000.0,8700.3974609375,29408600
2005-12-19,12140.0,12280.0,12040.0,12180.0,8830.9033203125,17987750
2005-12-20,12060.0,12280.0,12040.0,12240.0,8874.4033203125,17198500
2005-12-21,12280.0,12700.0,12280.0,12560.0,9106.412109375,25337350
2005-12-22,12700.0,12940.0,12620.0,12680.0,9193.419921875,28095000
2005-12-23,12840.0,13040.0,12720.0,12900.0,9352.927734375,28658350
2005-12-26,13000.0,13260.0,12980.0,13080.0,9483.431640625,17830000
2005-12-27,13180.0,13280.0,12960.0,13220.0,9584.9384765625,18003350
2005-12-28,13160.0,13260.0,13100.0,13220.0,9584.9384765625,21403250
2005-12-29,13200.0,13400.0,13140.0,13160.0,9541.4306640625,20916500
2006-01-02,13280.0,13360.0,13120.0,13200.0,9570.43359375,16985900
2006-01-03,13200.0,13320.0,13120.0,13280.0,9628.439453125,17385550
2006-01-04,13500.0,14000.0,13460.0,13940.0,10106.9580078125,38604500
2006-01-05,13900.0,13900.0,13420.0,13580.0,9845.9501953125,25783750
2006-01-06,13700.0,13760.0,13580.0,13680.0,9918.453125,17394550
2006-01-09,13900.0,13940.0,13660.0,13740.0,9961.9541015625,14995150
2006-01-10,13900.0,14020.0,13760.0,14020.0,10164.9619140625,23642650
2006-01-11,13860.0,13960.0,13580.0,13680.0,9918.453125,17463600
2006-01-12,13680.0,13840.0,13620.0,13720.0,9947.455078125,20117150
2006-01-13,13540.0,13880.0,13360.0,13840.0,10034.4580078125,23698600
2006-01-16,14000.0,14140.0,13920.0,14120.0,10237.4658203125,19141550
2006-01-17,14140.0,14420.0,13940.0,13940.0,10106.9580078125,21328900
2006-01-18,13700.0,13780.0,13460.0,13600.0,9860.4482421875,30346800
2006-01-19,13640.0,13900.0,13600.0,13800.0,10005.4580078125,19527000
2006-01-20,14040.0,14160.0,13700.0,13740.0,9961.9541015625,23040500
2006-01-23,13540.0,13900.0,13420.0,13700.0,9932.955078125,26815250
2006-01-24,13660.0,14000.0,13600.0,13940.0,10106.9580078125,29027200
2006-01-25,14180.0,14400.0,14100.0,14220.0,10309.9716796875,29240350
2006-01-26,14280.0,14360.0,14100.0,14340.0,10396.9736328125,18556250
2006-01-27,14400.0,14480.0,14260.0,14400.0,10440.4775390625,15678300
2006-01-31,14460.0,14820.0,14380.0,14800.0,10730.490234375,22323350
2006-02-01,14700.0,14860.0,14460.0,14580.0,10570.98046875,22008350
2006-02-02,14760.0,14780.0,14400.0,14500.0,10512.978515625,19091550
2006-02-03,14360.0,14360.0,14040.0,14080.0,10208.4658203125,22207700
2006-02-06,14000.0,14120.0,13860.0,14120.0,10237.4658203125,21292250
2006-02-07,14180.0,14600.0,14120.0,14120.0,10237.4658203125,16585550
2006-02-08,14000.0,14180.0,13700.0,13820.0,10019.9599609375,19114600
2006-02-09,13920.0,13940.0,13740.0,13860.0,10048.9560546875,18383250
2006-02-10,13840.0,13920.0,13580.0,13740.0,9961.9541015625,21849750
2006-02-13,13720.0,13740.0,13360.0,13500.0,9787.947265625,24189900
2006-02-14,13400.0,13540.0,13260.0,13460.0,9758.9482421875,25982850
2006-02-15,13560.0,13560.0,13080.0,13080.0,9483.431640625,33419850
2006-02-16,13020.0,13140.0,12920.0,13140.0,9526.9375,24749200
